session_id,turns,parsed,query,is_yesno_be,is_can_could,is_definition_what,is_count_measure,is_other,is_who_which,is_time_when,is_compare,is_location_where,is_exists_avail,is_how_other,is_price_cost,is_reason_why,ans_yes_no,ans_boolean_choice,ans_quantity,ans_other,ans_comparison,ans_entity_name,ans_procedure,ans_time_date,ans_location,ans_reason_explain,ans_list_set,has_number,time_date,time_month,time_year,len_short,len_medium,len_long,is_vehicle,is_plant,is_food,is_animal,ent_single,ent_multiple,ent_none
4fa40f78-c926-413b-9fdb-cf07eb0cd3b1,"{'interaction_id': array(['4fa40f78-c926-413b-9fdb-cf07eb0cd3b1'], dtype=object), 'domain': array([9]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['who were the designers of the first three generations of that silver suv?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['4fa40f78-c926-413b-9fdb-cf07eb0cd3b1'], dtype=object), 'domain': array([9]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['who were the designers of the first three generations of that silver suv?'],
      dtype=object), 'image_quality': array([0])}",who were the designers of the first three generations of that silver suv?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
ac113c6a-a440-46ec-b8a9-e07bff204bcf,"{'interaction_id': array(['ac113c6a-a440-46ec-b8a9-e07bff204bcf'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['what was the profession of the father of the actor who plays this character in the marvel movie franchise?'],
      dtype=object), 'image_quality': array([3])}","{'interaction_id': array(['ac113c6a-a440-46ec-b8a9-e07bff204bcf'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['what was the profession of the father of the actor who plays this character in the marvel movie franchise?'],
      dtype=object), 'image_quality': array([3])}",what was the profession of the father of the actor who plays this character in the marvel movie franchise?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
b37d6fe0-ce8d-4b08-9916-69df2465ed04,"{'interaction_id': array(['b37d6fe0-ce8d-4b08-9916-69df2465ed04'], dtype=object), 'domain': array([2]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what are a list of side effects caused by this medication?'],
      dtype=object), 'image_quality': array([4])}","{'interaction_id': array(['b37d6fe0-ce8d-4b08-9916-69df2465ed04'], dtype=object), 'domain': array([2]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what are a list of side effects caused by this medication?'],
      dtype=object), 'image_quality': array([4])}",what are a list of side effects caused by this medication?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30b60a6e-a2ad-4b99-9453-f5a6fd70ce8c,"{'interaction_id': array(['30b60a6e-a2ad-4b99-9453-f5a6fd70ce8c'], dtype=object), 'domain': array([8]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['when did the original designer of the area shown in the top image of the book rule?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['30b60a6e-a2ad-4b99-9453-f5a6fd70ce8c'], dtype=object), 'domain': array([8]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['when did the original designer of the area shown in the top image of the book rule?'],
      dtype=object), 'image_quality': array([0])}",when did the original designer of the area shown in the top image of the book rule?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
a413ce9a-4583-442e-b1fb-d6945b7b06ec,"{'interaction_id': array(['a413ce9a-4583-442e-b1fb-d6945b7b06ec'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['what services does this company offer?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['a413ce9a-4583-442e-b1fb-d6945b7b06ec'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['what services does this company offer?'], dtype=object), 'image_quality': array([0])}",what services does this company offer?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6894322f-37e5-4a36-8626-21dbbf39ca55,"{'interaction_id': array(['6894322f-37e5-4a36-8626-21dbbf39ca55'], dtype=object), 'domain': array([9]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['in 2015, were more units of that vehicle sold in canada or europe?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['6894322f-37e5-4a36-8626-21dbbf39ca55'], dtype=object), 'domain': array([9]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['in 2015, were more units of that vehicle sold in canada or europe?'],
      dtype=object), 'image_quality': array([0])}","in 2015, were more units of that vehicle sold in canada or europe?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
ee1a7064-31f2-43da-921d-3266c9fd8e17,"{'interaction_id': array(['ee1a7064-31f2-43da-921d-3266c9fd8e17'], dtype=object), 'domain': array([4]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array([""what are the advantages of these compared to those that don't have wheels?""],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['ee1a7064-31f2-43da-921d-3266c9fd8e17'], dtype=object), 'domain': array([4]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array([""what are the advantages of these compared to those that don't have wheels?""],
      dtype=object), 'image_quality': array([0])}",what are the advantages of these compared to those that don't have wheels?,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7a4f9747-f915-4de2-9623-51acb7df6935,"{'interaction_id': array(['7a4f9747-f915-4de2-9623-51acb7df6935'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['how does this differ from birdhouses in terms of design?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['7a4f9747-f915-4de2-9623-51acb7df6935'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['how does this differ from birdhouses in terms of design?'],
      dtype=object), 'image_quality': array([0])}",how does this differ from birdhouses in terms of design?,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6df5e763-d7b1-4cab-94d6-c52e9929c491,"{'interaction_id': array(['6df5e763-d7b1-4cab-94d6-c52e9929c491'], dtype=object), 'domain': array([1]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""what year was the movie adaptation of this author's first published book released?""],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['6df5e763-d7b1-4cab-94d6-c52e9929c491'], dtype=object), 'domain': array([1]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""what year was the movie adaptation of this author's first published book released?""],
      dtype=object), 'image_quality': array([0])}",what year was the movie adaptation of this author's first published book released?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
b4aa5769-11ea-4121-9b80-0b31ad412c3f,"{'interaction_id': array(['b4aa5769-11ea-4121-9b80-0b31ad412c3f'], dtype=object), 'domain': array([9]), 'query_category': array([0]), 'dynamism': array([3]), 'query': array(['is it possible to keep this vehicle charged when driving 350 miles without access to a supercharger?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['b4aa5769-11ea-4121-9b80-0b31ad412c3f'], dtype=object), 'domain': array([9]), 'query_category': array([0]), 'dynamism': array([3]), 'query': array(['is it possible to keep this vehicle charged when driving 350 miles without access to a supercharger?'],
      dtype=object), 'image_quality': array([0])}",is it possible to keep this vehicle charged when driving 350 miles without access to a supercharger?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
dd03143f-fd25-419e-967c-14c0f869d6a5,"{'interaction_id': array(['dd03143f-fd25-419e-967c-14c0f869d6a5'], dtype=object), 'domain': array([12]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['what is the status of coexistence of this animal and jackals together in a geographical region?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['dd03143f-fd25-419e-967c-14c0f869d6a5'], dtype=object), 'domain': array([12]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['what is the status of coexistence of this animal and jackals together in a geographical region?'],
      dtype=object), 'image_quality': array([0])}",what is the status of coexistence of this animal and jackals together in a geographical region?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
848153ee-a1b2-4d54-9212-dcbe0db1943b,"{'interaction_id': array(['848153ee-a1b2-4d54-9212-dcbe0db1943b'], dtype=object), 'domain': array([10]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['how are these safer than stoplights?'], dtype=object), 'image_quality': array([1])}","{'interaction_id': array(['848153ee-a1b2-4d54-9212-dcbe0db1943b'], dtype=object), 'domain': array([10]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['how are these safer than stoplights?'], dtype=object), 'image_quality': array([1])}",how are these safer than stoplights?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37c3f668-54bc-4d72-8c02-0d2ea8950a2b,"{'interaction_id': array(['37c3f668-54bc-4d72-8c02-0d2ea8950a2b'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['who was the u.s. president when this company was founded?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['37c3f668-54bc-4d72-8c02-0d2ea8950a2b'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['who was the u.s. president when this company was founded?'],
      dtype=object), 'image_quality': array([0])}",who was the u.s. president when this company was founded?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21467279-7cba-43f4-8bb3-c051a1eb246b,"{'interaction_id': array(['21467279-7cba-43f4-8bb3-c051a1eb246b'], dtype=object), 'domain': array([12]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['compare the weight of these animals to the black rhinoceros .'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['21467279-7cba-43f4-8bb3-c051a1eb246b'], dtype=object), 'domain': array([12]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['compare the weight of these animals to the black rhinoceros .'],
      dtype=object), 'image_quality': array([0])}",compare the weight of these animals to the black rhinoceros .,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
00401ba4-a6da-4a46-86ba-369557a756b9,"{'interaction_id': array(['00401ba4-a6da-4a46-86ba-369557a756b9'], dtype=object), 'domain': array([5]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['would it be better to propagate this in april or december?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['00401ba4-a6da-4a46-86ba-369557a756b9'], dtype=object), 'domain': array([5]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['would it be better to propagate this in april or december?'],
      dtype=object), 'image_quality': array([0])}",would it be better to propagate this in april or december?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7e584ab3-42f9-4c45-88a1-75acd03e86a3,"{'interaction_id': array(['7e584ab3-42f9-4c45-88a1-75acd03e86a3'], dtype=object), 'domain': array([8]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['where is the author of this sculpture from?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['7e584ab3-42f9-4c45-88a1-75acd03e86a3'], dtype=object), 'domain': array([8]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['where is the author of this sculpture from?'], dtype=object), 'image_quality': array([0])}",where is the author of this sculpture from?,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3251db13-4943-4412-bb9f-abbc40e682c6,"{'interaction_id': array(['3251db13-4943-4412-bb9f-abbc40e682c6'], dtype=object), 'domain': array([12]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""what phylum does this animal's most common prey belong to?""],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['3251db13-4943-4412-bb9f-abbc40e682c6'], dtype=object), 'domain': array([12]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array([""what phylum does this animal's most common prey belong to?""],
      dtype=object), 'image_quality': array([0])}",what phylum does this animal's most common prey belong to?,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8fbf7da1-793c-477c-9d82-507412c031bd,"{'interaction_id': array(['8fbf7da1-793c-477c-9d82-507412c031bd'], dtype=object), 'domain': array([4]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what are the different types of these?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['8fbf7da1-793c-477c-9d82-507412c031bd'], dtype=object), 'domain': array([4]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what are the different types of these?'], dtype=object), 'image_quality': array([0])}",what are the different types of these?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52d8616b-e47a-4f59-b985-bab7682e5dc9,"{'interaction_id': array(['52d8616b-e47a-4f59-b985-bab7682e5dc9'], dtype=object), 'domain': array([3]), 'query_category': array([5]), 'dynamism': array([1]), 'query': array(['what is the stock price of the parent company of this retail chain?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['52d8616b-e47a-4f59-b985-bab7682e5dc9'], dtype=object), 'domain': array([3]), 'query_category': array([5]), 'dynamism': array([1]), 'query': array(['what is the stock price of the parent company of this retail chain?'],
      dtype=object), 'image_quality': array([0])}",what is the stock price of the parent company of this retail chain?,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
fdb49ece-7f9e-4afc-bd3c-f74ee9cf5621,"{'interaction_id': array(['fdb49ece-7f9e-4afc-bd3c-f74ee9cf5621'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['who was in charge of the us when this plug technology began to be developed?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['fdb49ece-7f9e-4afc-bd3c-f74ee9cf5621'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['who was in charge of the us when this plug technology began to be developed?'],
      dtype=object), 'image_quality': array([0])}",who was in charge of the us when this plug technology began to be developed?,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2c40caff-42bc-4dd9-b145-ad89c7c44d0d,"{'interaction_id': array(['2c40caff-42bc-4dd9-b145-ad89c7c44d0d'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([3]), 'query': array([""who is the ceo of this company's largest competitor?""],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['2c40caff-42bc-4dd9-b145-ad89c7c44d0d'], dtype=object), 'domain': array([10]), 'query_category': array([5]), 'dynamism': array([3]), 'query': array([""who is the ceo of this company's largest competitor?""],
      dtype=object), 'image_quality': array([0])}",who is the ceo of this company's largest competitor?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
975713b7-ca61-4bda-9fed-f0d47f2540a1,"{'interaction_id': array(['975713b7-ca61-4bda-9fed-f0d47f2540a1'], dtype=object), 'domain': array([6]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['how many types of this fruit are there?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['975713b7-ca61-4bda-9fed-f0d47f2540a1'], dtype=object), 'domain': array([6]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['how many types of this fruit are there?'], dtype=object), 'image_quality': array([0])}",how many types of this fruit are there?,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ff501bcb-087d-4eb5-b435-b47a16f5ea80,"{'interaction_id': array(['ff501bcb-087d-4eb5-b435-b47a16f5ea80'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['what cities does this company have hotel locations in the united states?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['ff501bcb-087d-4eb5-b435-b47a16f5ea80'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['what cities does this company have hotel locations in the united states?'],
      dtype=object), 'image_quality': array([0])}",what cities does this company have hotel locations in the united states?,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
931565b2-fdd8-41a9-af0c-3a16a1443a73,"{'interaction_id': array(['931565b2-fdd8-41a9-af0c-3a16a1443a73'], dtype=object), 'domain': array([6]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['which of these three fruits has the most fiber?'], dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['931565b2-fdd8-41a9-af0c-3a16a1443a73'], dtype=object), 'domain': array([6]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['which of these three fruits has the most fiber?'], dtype=object), 'image_quality': array([5])}",which of these three fruits has the most fiber?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
f61e6a89-c09d-4449-ba56-e9b7d31229bf,"{'interaction_id': array(['f61e6a89-c09d-4449-ba56-e9b7d31229bf'], dtype=object), 'domain': array([9]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['in which city did the founder of the company that manufactures this car die?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['f61e6a89-c09d-4449-ba56-e9b7d31229bf'], dtype=object), 'domain': array([9]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['in which city did the founder of the company that manufactures this car die?'],
      dtype=object), 'image_quality': array([0])}",in which city did the founder of the company that manufactures this car die?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
aac7872a-fd60-4d3d-a054-cf0e998db0b1,"{'interaction_id': array(['aac7872a-fd60-4d3d-a054-cf0e998db0b1'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['which egyptian god did this deity resemble due to the distinctive headdress they shared?'],
      dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['aac7872a-fd60-4d3d-a054-cf0e998db0b1'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['which egyptian god did this deity resemble due to the distinctive headdress they shared?'],
      dtype=object), 'image_quality': array([5])}",which egyptian god did this deity resemble due to the distinctive headdress they shared?,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
c4f20924-f997-4f95-8cd3-bd9af85f32dd,"{'interaction_id': array(['c4f20924-f997-4f95-8cd3-bd9af85f32dd'], dtype=object), 'domain': array([4]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what is the benefit of the even tone feature in this deodorant?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['c4f20924-f997-4f95-8cd3-bd9af85f32dd'], dtype=object), 'domain': array([4]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what is the benefit of the even tone feature in this deodorant?'],
      dtype=object), 'image_quality': array([0])}",what is the benefit of the even tone feature in this deodorant?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
a46b45a0-d906-47e8-ae40-7df90f523915,"{'interaction_id': array(['a46b45a0-d906-47e8-ae40-7df90f523915'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['who are the top rated eco-friendly makers of these in the usa?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['a46b45a0-d906-47e8-ae40-7df90f523915'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([3]), 'query': array(['who are the top rated eco-friendly makers of these in the usa?'],
      dtype=object), 'image_quality': array([0])}",who are the top rated eco-friendly makers of these in the usa?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
96eda601-ec0e-4232-9abb-201fb5d9d7bc,"{'interaction_id': array(['96eda601-ec0e-4232-9abb-201fb5d9d7bc'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['which is more energy efficient, this kind of stove or an electric one?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['96eda601-ec0e-4232-9abb-201fb5d9d7bc'], dtype=object), 'domain': array([3]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['which is more energy efficient, this kind of stove or an electric one?'],
      dtype=object), 'image_quality': array([0])}","which is more energy efficient, this kind of stove or an electric one?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2e4e6734-8402-4187-8f0e-b5d5ec738f5a,"{'interaction_id': array(['2e4e6734-8402-4187-8f0e-b5d5ec738f5a'], dtype=object), 'domain': array([6]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['are these hotter when dried or fresh?'], dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['2e4e6734-8402-4187-8f0e-b5d5ec738f5a'], dtype=object), 'domain': array([6]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['are these hotter when dried or fresh?'], dtype=object), 'image_quality': array([0])}",are these hotter when dried or fresh?,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ff6f2628-4dec-49fa-8774-9ccdbcd201a5,"{'interaction_id': array(['ff6f2628-4dec-49fa-8774-9ccdbcd201a5'], dtype=object), 'domain': array([9]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what body styles were available for the first generation of that blue vehicle?'],
      dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['ff6f2628-4dec-49fa-8774-9ccdbcd201a5'], dtype=object), 'domain': array([9]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['what body styles were available for the first generation of that blue vehicle?'],
      dtype=object), 'image_quality': array([5])}",what body styles were available for the first generation of that blue vehicle?,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
aee05dcc-d549-4c10-83dc-94f69e39abe2,"{'interaction_id': array(['aee05dcc-d549-4c10-83dc-94f69e39abe2'], dtype=object), 'domain': array([10]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['is it faster to boil water in this, or in a kettle?'],
      dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['aee05dcc-d549-4c10-83dc-94f69e39abe2'], dtype=object), 'domain': array([10]), 'query_category': array([0]), 'dynamism': array([0]), 'query': array(['is it faster to boil water in this, or in a kettle?'],
      dtype=object), 'image_quality': array([5])}","is it faster to boil water in this, or in a kettle?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
d92b99d8-59e2-485d-bb51-802aaf805bf3,"{'interaction_id': array(['d92b99d8-59e2-485d-bb51-802aaf805bf3'], dtype=object), 'domain': array([8]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['which is older, this mosque or the islamic cultural center of new york?'],
      dtype=object), 'image_quality': array([1])}","{'interaction_id': array(['d92b99d8-59e2-485d-bb51-802aaf805bf3'], dtype=object), 'domain': array([8]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['which is older, this mosque or the islamic cultural center of new york?'],
      dtype=object), 'image_quality': array([1])}","which is older, this mosque or the islamic cultural center of new york?",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
e3648a77-cab8-4e92-8e98-331e3dbb9c5d,"{'interaction_id': array(['e3648a77-cab8-4e92-8e98-331e3dbb9c5d'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['how can i use this as a second screen with a laptop?'],
      dtype=object), 'image_quality': array([5])}","{'interaction_id': array(['e3648a77-cab8-4e92-8e98-331e3dbb9c5d'], dtype=object), 'domain': array([10]), 'query_category': array([2]), 'dynamism': array([0]), 'query': array(['how can i use this as a second screen with a laptop?'],
      dtype=object), 'image_quality': array([5])}",how can i use this as a second screen with a laptop?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2b5f1c81-c2ef-4e6c-a810-bd1760f0f39d,"{'interaction_id': array(['2b5f1c81-c2ef-4e6c-a810-bd1760f0f39d'], dtype=object), 'domain': array([1]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['what does the group the author of this book is president of do?'],
      dtype=object), 'image_quality': array([0])}","{'interaction_id': array(['2b5f1c81-c2ef-4e6c-a810-bd1760f0f39d'], dtype=object), 'domain': array([1]), 'query_category': array([5]), 'dynamism': array([0]), 'query': array(['what does the group the author of this book is president of do?'],
      dtype=object), 'image_quality': array([0])}",what does the group the author of this book is president of do?,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23cd3e51-f49e-4346-90da-7e30e95fa7b8,"{'interaction_id': array(['23cd3e51-f49e-4346-90da-7e30e95fa7b8'], dtype=object), 'domain': array([12]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['what are the main differences between this animal and a camel?'],
      dtype=object), 'image_quality': array([4])}","{'interaction_id': array(['23cd3e51-f49e-4346-90da-7e30e95fa7b8'], dtype=object), 'domain': array([12]), 'query_category': array([1]), 'dynamism': array([0]), 'query': array(['what are the main differences between this animal and a camel?'],
      dtype=object), 'image_quality': array([4])}",what are the main differences between this animal and a camel?,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
